Date,Year,Month,Day,SWRad,Prec,RH,SST,StDev,Max,StDev_rain,%Time,Location
2019-03-17,2019,3,17,287.8,0.0,74.0,29.57,377.6,1113.7,0.3,0.0,8N90E
2019-03-18,2019,3,18,294.2,0.0,74.4,29.59,378.6,1009.7,0.3,0.0,8N90E
2019-03-19,2019,3,19,285.4,0.0,76.4,29.77,371.2,1026.0,0.2,0.0,8N90E
2019-03-20,2019,3,20,283.9,0.0,77.4,29.71,379.2,1012.4,0.2,0.0,8N90E
2019-03-21,2019,3,21,237.3,0.0,78.3,29.78,343.5,1124.6,0.2,0.0,8N90E
2019-03-22,2019,3,22,281.7,0.0,75.9,29.87,372.8,1081.8,0.2,0.0,8N90E
2019-03-23,2019,3,23,320.0,0.0,70.6,29.97,406.5,1080.4,0.2,0.0,8N90E
2019-03-24,2019,3,24,308.9,0.0,69.9,29.87,398.9,1154.3,0.2,0.0,8N90E
2019-03-25,2019,3,25,303.7,0.0,71.4,29.71,394.2,1176.2,0.2,0.0,8N90E
2019-03-26,2019,3,26,292.5,0.0,71.3,29.76,383.6,1108.2,0.2,0.0,8N90E
2019-03-27,2019,3,27,298.3,0.0,75.8,29.93,386.4,1044.3,0.2,0.0,8N90E
2019-03-28,2019,3,28,275.2,0.0,79.9,29.83,373.9,1139.9,0.4,0.0,8N90E
2019-03-29,2019,3,29,302.7,0.1,77.2,30.29,390.7,1246.0,1.2,1.0,8N90E
2019-03-30,2019,3,30,271.8,0.0,76.0,30.72,383.8,1237.9,0.4,0.0,8N90E
2019-03-31,2019,3,31,261.3,0.1,75.2,30.65,365.8,1322.8,0.7,1.0,8N90E
2019-04-01,2019,4,1,306.7,0.3,74.2,30.78,387.9,1136.9,3.8,2.0,8N90E
2019-04-02,2019,4,2,288.8,0.0,75.9,30.87,397.1,1407.8,0.3,0.0,8N90E
2019-04-03,2019,4,3,212.0,0.6,78.0,30.56,320.8,1142.8,5.0,4.0,8N90E
2019-04-04,2019,4,4,239.2,0.2,77.2,30.63,373.6,1382.2,15.0,3.0,8N90E
2019-04-05,2019,4,5,312.6,0.0,74.6,30.84,401.5,1161.9,0.2,0.0,8N90E
2019-04-06,2019,4,6,281.8,0.0,76.7,30.77,386.8,1182.4,0.2,0.0,8N90E
2019-04-07,2019,4,7,210.3,0.1,77.2,30.64,330.5,1218.3,0.7,1.0,8N90E
2019-04-08,2019,4,8,217.2,0.0,77.3,30.76,347.4,1181.9,0.1,0.0,8N90E
2019-04-09,2019,4,9,226.4,0.1,77.9,30.87,327.4,1294.5,2.4,1.0,8N90E
2019-04-10,2019,4,10,222.8,0.2,77.4,30.81,349.7,1216.4,3.3,1.0,8N90E
2019-04-11,2019,4,11,237.3,0.0,75.0,30.86,319.9,1134.0,0.2,0.0,8N90E
2019-04-12,2019,4,12,289.8,0.0,73.0,31.1,383.5,1231.2,0.2,0.0,8N90E
2019-04-13,2019,4,13,312.3,0.0,69.1,31.18,397.5,1142.3,0.2,0.0,8N90E
2019-04-14,2019,4,14,273.4,0.0,69.1,31.17,367.5,1122.6,0.2,0.0,8N90E
2019-04-15,2019,4,15,285.9,0.0,71.7,31.26,377.9,1341.4,0.2,0.0,8N90E
2019-04-16,2019,4,16,212.0,0.4,76.8,30.83,302.4,1218.9,13.1,0.0,8N90E
2019-04-17,2019,4,17,306.8,0.1,73.6,31.38,397.8,1057.2,14.3,1.0,8N90E
2019-04-18,2019,4,18,240.4,0.0,75.0,31.15,335.4,1165.7,0.2,0.0,8N90E
2019-04-19,2019,4,19,259.8,0.0,72.0,31.7,350.8,1209.5,0.2,0.0,8N90E
2019-04-20,2019,4,20,283.9,0.0,72.7,31.59,379.5,1166.3,0.3,0.0,8N90E
2019-04-21,2019,4,21,297.5,0.0,73.6,31.55,393.9,1110.1,0.2,0.0,8N90E
2019-04-22,2019,4,22,247.5,0.0,71.2,31.2,315.1,1080.3,0.4,0.0,8N90E
2019-04-23,2019,4,23,270.9,0.0,74.1,31.3,359.7,1037.2,0.2,0.0,8N90E
2019-04-24,2019,4,24,254.3,0.0,76.2,31.15,349.4,1111.4,0.2,0.0,8N90E
2019-04-25,2019,4,25,114.8,0.0,77.1,31.03,152.4,724.4,0.2,0.0,8N90E
2019-04-26,2019,4,26,114.5,0.0,75.9,30.87,151.7,681.2,0.1,0.0,8N90E
2019-04-27,2019,4,27,108.1,1.2,81.5,30.65,175.2,1031.3,6.7,8.0,8N90E
2019-04-28,2019,4,28,85.7,1.3,86.4,30.24,122.1,639.0,6.6,9.0,8N90E
2019-04-29,2019,4,29,36.8,2.1,87.5,29.77,79.2,440.3,7.5,20.0,8N90E
2019-04-30,2019,4,30,143.8,0.6,84.6,29.36,237.5,1054.9,3.2,8.0,8N90E
2019-05-01,2019,5,1,116.9,0.0,85.2,29.42,160.1,838.9,0.6,1.0,8N90E
2019-05-02,2019,5,2,287.1,0.0,85.3,29.07,363.8,1134.8,0.2,0.0,8N90E
2019-05-03,2019,5,3,291.6,0.1,85.4,28.88,372.4,1043.0,1.2,1.0,8N90E
2019-05-04,2019,5,4,252.3,0.0,83.2,28.88,353.3,1205.2,0.3,0.0,8N90E
2019-05-05,2019,5,5,279.7,0.0,82.7,29.4,375.3,1238.3,0.2,0.0,8N90E
2019-05-06,2019,5,6,274.8,0.0,81.3,29.52,372.4,1130.4,0.2,0.0,8N90E
2019-05-07,2019,5,7,280.4,0.0,80.3,29.45,367.5,1157.4,0.2,0.0,8N90E
2019-05-08,2019,5,8,293.3,0.0,77.8,29.61,375.8,1040.0,0.2,0.0,8N90E
2019-05-09,2019,5,9,264.8,0.0,79.1,29.76,355.5,1083.9,0.2,0.0,8N90E
2019-05-10,2019,5,10,285.6,0.0,80.1,29.91,371.9,1074.1,0.2,0.0,8N90E
2019-05-11,2019,5,11,281.1,0.6,81.9,30.05,376.8,1003.2,4.1,6.0,8N90E
2019-05-12,2019,5,12,54.7,0.6,82.5,29.75,75.0,251.1,3.4,11.0,8N90E
2019-05-13,2019,5,13,263.1,0.0,78.9,29.77,359.4,1085.9,0.2,0.0,8N90E
2019-05-14,2019,5,14,285.3,0.0,78.0,29.88,367.8,1074.2,0.2,0.0,8N90E
2019-05-15,2019,5,15,301.4,0.0,78.8,29.94,386.0,1127.0,0.2,0.0,8N90E
2019-05-16,2019,5,16,260.3,0.4,79.7,29.92,348.2,1041.9,5.4,2.0,8N90E
2019-05-17,2019,5,17,247.1,0.1,79.3,29.96,335.6,1393.8,1.3,1.0,8N90E
2019-05-18,2019,5,18,286.8,0.0,79.7,30.03,368.7,1099.1,0.3,0.0,8N90E
2019-05-19,2019,5,19,261.4,0.0,79.2,30.04,352.0,1181.0,0.2,0.0,8N90E
2019-05-20,2019,5,20,168.3,0.9,80.2,30.04,227.8,860.5,9.0,9.0,8N90E
2019-05-21,2019,5,21,278.4,0.0,77.1,30.14,364.7,1084.7,0.2,0.0,8N90E
2019-05-22,2019,5,22,258.8,0.0,78.3,30.27,350.5,1189.7,1.1,1.0,8N90E
2019-05-23,2019,5,23,290.0,0.0,76.5,30.51,381.4,1038.7,0.2,0.0,8N90E
2019-05-24,2019,5,24,296.9,0.0,77.6,30.28,375.8,1203.5,0.2,0.0,8N90E
2019-05-25,2019,5,25,269.6,0.0,78.1,30.34,358.6,1156.3,0.3,1.0,8N90E
2019-05-26,2019,5,26,294.0,0.0,79.3,30.39,376.4,1068.6,0.2,0.0,8N90E
2019-05-27,2019,5,27,264.0,0.0,78.4,30.35,349.4,1162.5,0.2,0.0,8N90E
2019-05-28,2019,5,28,186.9,0.0,78.0,30.23,246.7,867.6,0.3,0.0,8N90E
2019-05-29,2019,5,29,140.9,0.1,80.9,30.16,215.9,1084.2,2.0,1.0,8N90E
2019-05-30,2019,5,30,157.2,0.1,82.4,30.08,226.9,887.4,0.6,3.0,8N90E
2019-05-31,2019,5,31,239.2,0.1,80.9,30.02,335.0,1151.7,1.2,3.0,8N90E
2019-06-01,2019,6,1,229.2,0.5,79.9,30.02,315.2,1020.1,3.8,4.0,8N90E
2019-06-02,2019,6,2,203.0,0.0,80.7,30.01,274.8,1112.7,0.8,7.0,8N90E
2019-06-03,2019,6,3,274.8,0.0,78.6,30.1,339.7,1006.3,0.5,2.0,8N90E
2019-06-04,2019,6,4,268.2,0.0,75.9,30.19,362.2,1062.3,0.5,1.0,8N90E
2019-06-05,2019,6,5,274.6,0.0,79.1,30.21,352.4,1044.0,0.4,0.0,8N90E
2019-06-06,2019,6,6,269.9,0.0,78.7,30.23,342.7,1006.0,0.4,1.0,8N90E
2019-06-07,2019,6,7,230.4,0.0,79.4,30.03,307.9,1099.8,0.7,5.0,8N90E
2019-06-08,2019,6,8,190.8,0.0,80.4,30.0,269.1,1232.5,0.6,4.0,8N90E
2019-06-09,2019,6,9,69.0,0.4,80.3,29.87,100.8,360.4,4.1,6.0,8N90E
2019-06-10,2019,6,10,219.4,0.0,78.6,29.85,295.8,1040.7,0.3,0.0,8N90E
2019-06-11,2019,6,11,257.0,0.0,78.4,29.82,325.8,1164.5,0.3,0.0,8N90E
2019-06-12,2019,6,12,204.8,0.0,80.6,29.8,284.1,1093.4,0.4,0.0,8N90E
2019-06-13,2019,6,13,206.8,0.2,82.0,29.79,286.6,1084.8,2.0,2.0,8N90E
2019-06-14,2019,6,14,75.8,0.0,82.6,29.73,117.3,501.3,0.2,0.0,8N90E
2019-06-15,2019,6,15,65.0,0.0,83.3,29.68,100.2,443.4,0.2,0.0,8N90E
2019-06-16,2019,6,16,237.3,0.0,82.0,29.7,316.8,1057.9,0.3,0.0,8N90E
2019-06-17,2019,6,17,210.0,0.0,81.9,29.65,274.2,1045.6,0.3,0.0,8N90E
2019-06-18,2019,6,18,183.7,0.0,81.8,29.62,269.3,990.2,0.2,0.0,8N90E
2019-06-19,2019,6,19,225.9,0.0,82.0,29.63,291.1,1238.5,0.2,0.0,8N90E
2019-06-20,2019,6,20,253.2,0.0,83.7,29.58,347.4,1174.9,0.4,0.0,8N90E
2019-06-21,2019,6,21,255.2,0.0,84.0,29.56,344.1,1087.6,0.2,0.0,8N90E
2019-06-22,2019,6,22,270.7,0.0,84.2,29.57,345.9,1039.6,0.2,0.0,8N90E
2019-06-23,2019,6,23,129.8,0.0,83.4,29.53,181.2,610.4,0.2,0.0,8N90E
2019-06-24,2019,6,24,15.3,0.9,85.6,29.38,22.3,115.6,4.0,18.0,8N90E
2019-06-25,2019,6,25,118.1,0.2,83.5,29.32,152.8,655.4,2.4,2.0,8N90E
2019-06-26,2019,6,26,64.5,0.1,82.2,29.28,91.0,421.7,1.4,1.0,8N90E
2019-06-27,2019,6,27,241.2,0.0,80.3,29.31,329.0,1267.0,0.5,0.0,8N90E
2019-06-28,2019,6,28,230.1,0.0,80.3,29.37,307.5,1084.6,0.7,1.0,8N90E
2019-06-29,2019,6,29,257.8,-0.1,79.0,29.27,340.1,1092.8,0.3,0.0,8N90E
2019-06-30,2019,6,30,273.8,0.0,79.6,29.28,364.9,1062.6,0.2,0.0,8N90E
2019-07-01,2019,7,1,263.9,0.0,80.0,29.33,340.5,1011.4,0.2,0.0,8N90E
2019-07-02,2019,7,2,235.4,0.0,79.1,29.35,313.7,1011.4,0.3,0.0,8N90E
2019-07-03,2019,7,3,262.1,0.0,79.3,29.39,350.7,1177.1,0.2,0.0,8N90E
2019-07-04,2019,7,4,177.1,0.0,78.7,29.33,250.5,955.6,0.2,0.0,8N90E
2019-07-05,2019,7,5,245.6,0.0,78.5,29.3,321.0,1003.5,0.8,1.0,8N90E
2019-07-06,2019,7,6,255.2,0.0,78.5,29.3,341.6,1092.9,0.2,0.0,8N90E
2019-07-07,2019,7,7,281.7,0.0,79.2,29.33,365.2,1084.4,0.2,0.0,8N90E
2019-07-08,2019,7,8,268.7,0.0,78.9,29.34,359.9,1055.5,0.2,0.0,8N90E
2019-07-09,2019,7,9,271.8,0.0,77.3,29.39,367.8,1094.9,0.2,0.0,8N90E
2019-07-10,2019,7,10,280.6,0.0,77.4,29.49,359.0,1006.7,0.2,0.0,8N90E
2019-07-11,2019,7,11,277.7,0.0,76.8,29.56,349.9,995.5,0.2,0.0,8N90E
2019-07-12,2019,7,12,295.5,0.0,75.4,29.59,376.5,1050.7,0.2,0.0,8N90E
2019-07-13,2019,7,13,296.5,0.0,75.6,29.57,376.0,1074.8,0.2,0.0,8N90E
2019-07-14,2019,7,14,277.5,0.0,78.4,29.54,364.9,1073.5,0.3,1.0,8N90E
2019-07-15,2019,7,15,225.7,0.0,78.9,29.45,294.9,1057.8,0.2,0.0,8N90E
2019-07-16,2019,7,16,204.4,0.0,80.5,29.48,263.4,879.7,0.2,0.0,8N90E
2019-07-17,2019,7,17,276.9,0.0,80.6,29.47,355.0,1068.1,0.2,0.0,8N90E
2019-07-18,2019,7,18,266.5,0.0,82.7,29.46,351.9,1148.7,0.3,0.0,8N90E
2019-07-19,2019,7,19,172.0,0.4,83.9,29.42,260.0,1216.2,2.0,10.0,8N90E
2019-07-20,2019,7,20,31.8,0.9,84.3,29.28,51.3,242.1,7.8,18.0,8N90E
2019-07-21,2019,7,21,216.2,0.0,82.2,29.31,307.6,1204.7,0.8,3.0,8N90E
2019-07-22,2019,7,22,269.5,0.1,80.6,29.27,356.1,1106.3,1.7,2.0,8N90E
2019-07-23,2019,7,23,246.0,0.0,81.5,29.25,352.9,1157.1,0.3,0.0,8N90E
2019-07-24,2019,7,24,286.0,0.0,79.7,29.27,371.3,1124.2,0.4,1.0,8N90E
2019-07-25,2019,7,25,218.7,0.0,78.1,29.19,321.8,1106.0,0.3,0.0,8N90E
2019-07-26,2019,7,26,282.9,0.0,76.9,29.2,376.9,1060.2,0.3,0.0,8N90E
2019-07-27,2019,7,27,234.5,0.0,78.4,29.2,301.2,1186.2,0.2,0.0,8N90E
2019-07-28,2019,7,28,266.5,0.0,78.9,29.2,356.0,1166.1,0.3,0.0,8N90E
2019-07-29,2019,7,29,285.8,0.0,78.4,29.19,367.5,1116.8,0.3,0.0,8N90E
2019-07-30,2019,7,30,271.4,0.0,77.8,29.21,347.0,993.4,0.3,0.0,8N90E
2019-07-31,2019,7,31,288.1,0.0,78.1,29.21,373.4,1263.4,0.4,1.0,8N90E
2019-08-01,2019,8,1,200.3,0.0,79.7,29.19,271.2,986.9,0.4,1.0,8N90E
2019-08-02,2019,8,2,150.9,0.0,79.7,29.16,188.8,638.7,0.3,1.0,8N90E
2019-08-03,2019,8,3,272.8,0.0,78.1,29.18,359.6,1119.3,1.0,11.0,8N90E
2019-08-04,2019,8,4,206.0,0.0,77.8,29.16,274.7,987.4,0.3,0.0,8N90E
2019-08-05,2019,8,5,276.0,0.0,78.1,29.12,365.3,1144.3,0.3,0.0,8N90E
2019-08-06,2019,8,6,254.6,0.0,78.6,28.92,337.7,1093.3,0.2,0.0,8N90E
2019-08-07,2019,8,7,286.7,0.0,79.5,29.08,378.3,1101.5,0.4,1.0,8N90E
2019-08-08,2019,8,8,230.5,,79.5,29.01,307.4,1022.3,,,8N90E
2019-08-09,2019,8,9,161.9,,,29.04,202.5,696.2,,,8N90E
2019-08-10,2019,8,10,191.9,,,29.12,268.4,971.3,,,8N90E
2019-08-11,2019,8,11,177.9,,,29.14,251.8,898.9,,,8N90E
